product_id,quantity,year,transaction
825490,27,2020,purchase
512596,8,2020,purchase
164376,5,2020,sale
826516,6,2020,purchase
169867,9,2019,sale
912412,9,2019,purchase
360613,20,2019,sale
929173,14,2020,purchase
468718,12,2020,sale
598900,29,2019,purchase
304294,4,2020,sale
701470,16,2019,purchase
312172,9,2020,sale
771958,1,2019,purchase
181417,2,2019,sale
446349,5,2020,sale
429478,29,2020,sale
282518,18,2019,sale
366796,23,2019,sale
650812,7,2020,purchase
521385,28,2019,purchase
406109,14,2020,sale
296827,22,2019,sale
315582,22,2020,sale
254754,23,2020,sale
332849,5,2019,sale
295277,19,2020,sale
107042,27,2019,sale
101230,1,2019,sale
241742,13,2020,sale
176137,1,2019,sale
769628,30,2020,purchase
346908,10,2019,sale
197210,8,2019,sale
963685,18,2020,purchase
265686,17,2019,sale
753894,26,2020,purchase
960210,12,2019,purchase
442942,24,2020,sale
841463,11,2019,purchase
429227,3,2019,sale
720032,15,2019,purchase
179663,20,2019,sale
474675,26,2019,sale
870136,2,2019,purchase
623740,5,2020,purchase
572491,18,2019,purchase
236872,5,2019,sale
138448,7,2020,sale
920349,6,2019,purchase
995191,26,2019,purchase
223752,14,2020,sale
320178,25,2020,sale
706769,18,2019,purchase
176207,21,2020,sale
313772,14,2019,sale
260394,6,2019,sale
912156,2,2020,purchase
520761,23,2019,purchase
575131,9,2020,purchase
579567,11,2020,purchase
228055,22,2020,sale
779281,6,2020,purchase
442271,2,2020,sale
604293,23,2020,purchase
565510,2,2020,purchase
414937,15,2020,sale
613343,2,2019,purchase
191060,11,2019,sale
777296,2,2019,purchase
841463,28,2020,purchase
541989,28,2020,purchase
232062,23,2019,sale
271871,8,2020,sale
641887,15,2019,purchase
134158,10,2019,sale
426020,18,2020,sale
185844,24,2019,sale
144922,20,2019,sale
786483,14,2020,purchase
161629,11,2019,sale
241742,5,2019,sale
172147,19,2020,sale
317577,4,2020,sale
176701,2,2020,sale
471827,25,2019,sale
936027,19,2020,purchase
703527,11,2019,purchase
943947,4,2019,purchase
976453,20,2019,purchase
367425,23,2020,sale
757907,13,2020,purchase
219017,5,2020,sale
901998,27,2019,purchase
696899,14,2020,purchase
